朱德权,男,53,601678,"副董事长,董事"
向阳,男,59,601666,"董事长,董事"
姚培武,男,54,601636,"董事长,董事"
魏建军,男,54,601633,"董事长,执行董事"
杨明生,男,63,601628,"董事长,执行董事"
官庆,男,54,601668,"董事长,董事"
康国峰,男,54,601666,董事
张柏忠,男,53,601636,董事
王凤英,女,47,601633,"副董事长,执行董事"
林岱仁,男,60,601628,执行董事
侯松容,男,50,601616,"董事长,董事"
王祥明,男,55,601668,董事
俞章法,男,51,601608,"董事长,董事"
国文清,男,54,601618,"董事长,执行董事"
孔庆伟,男,58,601601,"董事长,执行董事"
赵淑文,女,50,601616,"副董事长,董事"
王春民,男,59,601608,董事
张兆祥,男,55,601618,"副董事长,执行董事"
周军,男,49,601607,"董事长,非执行董事"
钱文龙,男,65,601599,"董事长,董事"
金建顺,男,59,601579,"董事长,董事"
郑坚江,男,57,601567,"董事长,董事"
林聪颖,男,58,601566,"董事长,董事"
左敏,男,57,601607,执行董事
缪进义,男,53,601599,"副董事长,董事"
翁桂珍,女,55,601579,"副董事长,董事"
冷泠,男,37,601567,"副董事长,董事"
陈金盾,男,60,601566,"副董事长,董事"
余德辉,男,58,601600,"董事长,非执行董事"
马忠,男,55,601558,"董事长,董事"
范力,男,52,601555,"董事长,董事"
张志宏,男,57,601519,"董事长,董事"
毕忠德,男,56,601518,"董事长,董事"
黄晓佳,男,38,601515,"董事长,董事"
卢东亮,男,45,601600,执行董事
王波,男,47,601558,董事
钱晓红,女,49,601555,董事
徐可,男,40,601519,董事
刘先福,男,54,601518,"副董事长,董事"
王培玉,男,44,601515,董事
杨华辉,男,52,601377,"董事长,董事"
易会满,男,54,601398,"董事长,执行董事"
李宏安,男,53,601369,"董事长,董事"
刘志辉,男,49,601377,董事
谷澍,男,51,601398,"副董事长,执行董事"
陈党民,男,53,601369,"副董事长,董事"
周鸿祎,男,48,601313,"董事长,董事"
彭纯,男,56,601328,"董事长,执行董事"
李长进,男,59,601390,"董事长,执行董事"
刘国本,男,74,601311,"董事长,董事"
马明哲,男,62,601318,"董事长,执行董事"
石晓虹,男,48,601313,董事
王冬胜,男,67,601328,"副董事长,非执行董事"
张宗言,男,55,601390,执行董事
刘长来,男,49,601311,"副董事长,董事"
孙建一,男,65,601318,"副董事长,执行董事"
周慕冰,男,61,601288,"董事长,执行董事"
杨照乾,男,55,601225,"董事长,董事"
陆永华,男,55,601222,"董事长,董事"
赵欢,男,55,601288,"副董事长,执行董事"
沈凯平,男,62,601222,"副董事长,董事"
庞庆华,男,63,601258,"董事长,董事"
曾庆洪,男,57,601238,"董事长,董事"
崔殿国,男,64,601299,"董事长,董事"
包士金,男,59,601218,"董事长,董事"
陆文俊,男,51,601268,"董事长,董事"
王玉生,男,59,601258,董事
冯兴亚,男,49,601238,董事
奚国华,男,55,601299,执行董事
包振华,男,33,601218,"副董事长,董事"
薛非,男,55,601268,"副董事长,董事"
魏庆华,男,54,601198,"董事长,董事"
黄辉,男,54,601216,"董事长,董事"
孙熠嵩,男,55,601188,"董事长,董事"
于少波,男,50,601208,"董事长,董事"
龚国贤,男,54,601199,"董事长,董事"
谭世豪,男,54,601198,"副董事长,董事"
张杰,男,47,601216,董事
姜岩飞,男,58,601188,"副董事长,董事"
唐安斌,男,50,601208,"副董事长,董事"
华锋,男,49,601199,董事
张雅林,男,54,601179,"董事长,董事"
张永利,男,53,601168,"董事长,董事"
裴振江,男,54,601179,董事
李义邦,男,50,601168,董事
孟凤朝,男,60,601186,"董事长,执行董事"
高建平,男,59,601166,"董事长,董事"
王世安,男,55,601158,"董事长,董事"
谢识才,男,57,601137,"董事长,董事"
高秀环,女,54,601126,"董事长,董事"
庄尚标,男,55,601186,执行董事
陶以平,男,55,601166,董事
郑如彬,男,51,601158,董事
张明,男,43,601137,董事
张涛,男,47,601126,董事
李真,男,55,601139,"董事长,董事"
王任飞,男,52,601118,"董事长,董事"
陈永坚,男,67,601139,"副董事长,董事"
彭富庆,男,52,601118,董事
陈念慈,男,67,601116,"董事长,董事"
丁尔民,男,53,601113,"董事长,董事"
汪立平,男,52,601100,"董事长,董事"
周黎明,男,54,601107,"董事长,执行董事"
王露,男,38,601116,董事
许骏,男,61,601113,董事
姚志伟,男,52,601100,"副董事长,董事"
郑海军,男,59,601107,"副董事长,董事"
丁吉,男,45,601099,董事
蔡剑江,男,54,601111,"董事长,非执行董事"
龚曙光,男,59,601098,"董事长,董事"
赵刚,男,50,601106,"董事长,董事"
郑亚南,男,63,601099,董事
宋志勇,男,53,601111,"副董事长,执行董事"
丁双平,男,54,601098,董事
隋炳利,男,55,601106,董事
杜玉岱,男,58,601058,"董事长,董事"
张志华,男,54,601019,"董事长,董事"
延万华,男,45,601058,"副董事长,董事"
王次忠,男,55,601019,"副董事长,董事"
凌文,男,55,601088,"董事长,执行董事"
李保平,男,54,601015,"董事长,董事"
赵剡水,男,55,601038,"董事长,董事"
钟宝申,男,51,601012,"董事长,董事"
李东,男,58,601088,执行董事
吉忠民,男,57,601015,董事
王二龙,男,54,601038,"副董事长,董事"
李振国,男,50,601012,董事
毛剑宏,男,54,601018,"董事长,董事"
刘斌,男,55,601016,"董事长,董事"
焦云,男,62,601011,"董事长,董事"
陈松林,男,55,601010,"董事长,董事"
宫黎明,男,56,601018,董事
胡正鸣,男,42,601016,董事
焦岩岩,女,36,601011,"副董事长,董事"
顾建华,男,60,601010,"副董事长,董事"
胡昇荣,男,55,601009,"董事长,执行董事"
周竹平,男,55,601005,"董事长,董事"
陈有升,男,52,601003,"董事长,董事"
李春宏,男,57,601008,"董事长,董事"
李茜,女,43,601007,"董事长,董事"
赵春雷,男,56,601006,"董事长,董事"
束行农,男,55,601009,执行董事
涂德令,男,54,601005,"副董事长,董事"
甘贵平,男,55,601003,董事
王新文,男,50,601008,"副董事长,董事"
金美成,男,55,601007,董事
毕守锋,男,47,601006,"副董事长,董事"
蔡永龙,男,63,601002,"董事长,董事"
张建公,男,51,600997,"董事长,董事"
蔡晋彰,男,38,601002,董事
曹玉忠,男,57,600997,"副董事长,董事"
黄兴仓,男,50,600995,"董事长,董事"
陈平,男,56,600993,"董事长,董事"
黄忠渠,男,60,600992,"董事长,董事"
张房有,男,62,600991,"董事长,董事"
朱重庆,男,65,600987,"董事长,董事"
骆东,男,48,600995,董事
娄兵,女,57,600993,"副董事长,董事"
王小刚,男,55,600992,董事
李建新,男,65,600991,"副董事长,董事"
朱建庆,男,61,600987,董事
陈信平,男,56,600990,"董事长,董事"
李明鲁,男,49,600985,"董事长,董事"
杨宏军,男,48,600984,"董事长,董事"
何启跃,男,59,600990,董事
石葱岭,男,50,600985,"副董事长,董事"
柴昭一,男,50,600984,"副董事长,董事"
吴胜波,男,52,600983,"董事长,董事"
吕建伟,男,55,600982,"董事长,董事"
张剑,男,54,600981,"董事长,董事"
刘壮超,男,30,600978,"董事长,董事"
邱卫,男,58,600975,"董事长,董事"
刘勤强,男,58,600976,"董事长,董事"
雍凤山,男,50,600983,"副董事长,董事"
周兆惠,男,56,600982,"副董事长,董事"
陈述,男,53,600981,董事
万顺武,男,51,600978,董事
何军,男,50,600975,董事
徐胜,男,43,600976,董事
杨泽元,男,53,600973,"董事长,董事"
宋寿顺,男,55,600970,"董事长,董事"
邵文林,男,50,600973,董事
夏之云,男,56,600970,董事
范培顺,男,47,600969,"董事长,董事"
李刚,男,37,600966,"董事长,董事"
李高生,男,48,600965,"董事长,董事"
李生希,男,54,600969,"副董事长,董事"
罗磊,男,51,600966,董事
蔺志军,男,46,600965,"副董事长,董事"
黄欣,男,56,600963,"董事长,董事"
李全文,男,54,600967,"董事长,董事"
陈宝,男,56,600960,"董事长,董事"
顾汉德,男,59,600959,"董事长,董事"
李俊喜,男,53,600962,"董事长,董事"
刘雨露,男,44,600963,董事
单志鹏,男,52,600967,董事
林风华,男,54,600960,"副董事长,董事"
廖小同,男,58,600959,"副董事长,董事"
张继明,男,50,600962,董事
张建成,男,59,600933,"董事长,董事"
王颂秋,男,55,600917,"董事长,董事"
盛洪,男,46,600933,董事
潘鑫军,男,57,600958,"董事长,执行董事"
朱锂坤,男,52,600917,"副董事长,董事"
陈继,男,43,600899,"董事长,董事"
宋林林,男,48,600898,"董事长,董事"
卢纯,男,63,600900,"董事长,董事"
汪晓林,男,47,600897,"董事长,董事"
密春雷,男,40,600896,"董事长,董事"
金文忠,男,54,600958,执行董事
黄婧,女,34,600899,董事
周明,女,55,600898,董事
张定明,男,55,600900,董事
林伟民,男,55,600897,董事
姚忠,男,50,600896,董事
丁明国,男,55,600889,"董事长,董事"
潘刚,男,48,600887,"董事长,执行董事"
刘樱,女,45,600895,"代董事长,副董事长,董事"
蔡瑞雄,男,51,600894,"董事长,董事"
刘志波,男,55,600883,"董事长,董事"
钟书高,男,54,600889,董事
胡利平,男,48,600887,执行董事
陈亚民,男,66,600895,董事
景广军,男,46,600894,"副董事长,董事"
施阳,男,50,600883,"副董事长,董事"
郭满金,男,70,600885,"董事长,董事"
柴琇,女,53,600882,"董事长,董事"
刘圳田,男,50,600885,董事
白丽君,女,54,600882,董事
胡刚,男,56,600886,"董事长,董事"
连华,女,47,600880,"代董事长,董事"
熊炜,男,50,600872,"董事长,董事"
罗绍香,男,54,600886,"副董事长,董事"
袁继国,男,42,600880,董事
李常谨,男,48,600872,董事
宋尚龙,男,65,600881,"董事长,董事"
刘眉玄,男,53,600879,"董事长,董事"
邹磊,男,52,600875,"董事长,董事"
张冲,男,55,600876,"董事长,执行董事"
李华光,男,53,600877,"董事长,董事"
刘树森,男,56,600881,"副董事长,董事"
王亚文,男,55,600879,"副董事长,董事"
张晓仑,男,54,600875,董事
谢军,男,52,600876,"副董事长,非执行董事"
张钊,男,50,600877,董事
孙清德,男,55,600871,"代董事长,副董事长,执行董事"
温增勇,男,43,600868,"董事长,董事"
王春芳,男,49,600870,"董事长,董事"
李一奎,男,67,600867,"董事长,董事"
陈武,男,50,600866,"董事长,董事"
陈夏鑫,男,56,600865,"董事长,董事"
蒋承志,男,32,600869,"董事长,董事"
陈锡坤,男,53,600871,董事
陈伟生,男,49,600868,董事
刘刚,男,49,600870,董事
李聪,男,54,600867,董事
罗宁,男,56,600866,"副董事长,董事"
陈琳玲,女,38,600865,董事
蒋华君,男,55,600869,"副董事长,董事"
赵洪波,男,49,600864,"董事长,董事"
张凯臣,男,54,600864,"副董事长,董事"
王禄征,男,55,600861,"董事长,董事"
李向良,男,50,600863,"董事长,董事"
王军,男,46,600860,"董事长,执行董事"
刘毅,男,58,600859,"董事长,董事"
王志盛,男,48,600858,"董事长,董事"
应飞军,男,54,600857,"董事长,董事"
白凡,男,49,600861,董事
高原,男,47,600863,董事
李俊杰,男,40,600860,执行董事
杜宝祥,男,59,600859,董事
马云鹏,男,46,600858,董事
严鹏,男,39,600857,"副董事长,董事"
李志强,男,53,600862,"董事长,董事"
沈华平,男,50,600854,"董事长,董事"
尚云龙,男,45,600853,"董事长,董事"
黄博,男,48,600856,"董事长,董事"
汪浩,女,50,600852,"董事长,董事"
孟文波,男,46,600851,"董事长,董事"
张军,男,55,600862,董事
程小平,男,56,600854,"副董事长,董事"
田玉龙,男,49,600853,"副董事长,董事"
郭小军,男,35,600856,"副董事长,董事"
陈璞,男,55,600852,董事
俞锋,男,46,600851,"副董事长,董事"
史燕中,男,45,600855,"董事长,董事"
游小明,男,51,600850,"董事长,董事"
尚珊萍,女,54,600855,董事
林建民,男,57,600850,"副董事长,执行董事"
袁国华,男,52,600848,"董事长,董事"
刘悉承,男,56,600847,"董事长,董事"
丁洁民,男,61,600846,"董事长,董事"
王斌,男,51,600844,"董事长,董事"
张黎明,男,53,600848,"副董事长,董事"
张晶,女,55,600847,董事
张晔,男,57,600846,董事
花峻,男,45,600844,董事
张敏,男,56,600843,"董事长,董事"
蓝青松,男,53,600841,"董事长,董事"
夏雪松,男,48,600845,"董事长,董事"
徐子瑛,女,49,600833,"董事长,董事"
卢宇洁,男,48,600843,董事
钱俊,男,57,600841,董事
朱湘凯,男,50,600845,董事
孙伟,男,48,600833,"副董事长,董事"
高宏彪,男,49,600828,"董事长,董事"
晏兆祥,男,60,600831,"董事长,董事"
潘昵琥,男,56,600830,"董事长,董事"
曹炜,男,51,600826,"董事长,董事"
张镇平,男,57,600829,"董事长,董事"
陈启伟,男,55,600825,"董事长,董事"
胡涛,男,47,600828,董事
王立强,男,52,600831,董事
邱樟海,男,54,600830,董事
陈小宏,男,49,600826,董事
孟晓东,男,46,600829,"副董事长,董事"
吴晓晖,男,52,600825,"副董事长,董事"
叶永明,男,54,600827,"董事长,董事"
钮卫平,女,64,600832,"董事长,董事"
徐子瑛,女,49,600827,"副董事长,董事"
徐辉,男,56,600832,"副董事长,董事"
杨传华,男,56,600824,"董事长,董事"
程涛,男,39,600817,"董事长,董事"
王少钦,男,60,600816,"董事长,董事"
许荣茂,男,68,600823,"董事长,董事"
秦青林,男,56,600822,"董事长,董事"
刘明,男,56,600821,"董事长,董事"
赵健,男,47,600819,"董事长,董事"
高光庆,男,60,600824,"副董事长,董事"
戴骏超,男,40,600817,董事
高超,女,38,600816,"副董事长,董事"
许薇薇,女,43,600823,"副董事长,董事"
肖志杰,男,55,600822,董事
司永胜,男,53,600821,"副董事长,董事"
张焰,男,57,600820,"董事长,董事"
保罗.拉芬斯克罗夫特,男,47,600819,"副董事长,董事"
周文波,男,54,600820,董事
张振斌,男,58,600815,"董事长,董事"
童民强,男,60,600814,"董事长,董事"
刘文富,男,56,600812,"副董事长,董事"
张宏伟,男,64,600811,"名誉董事长,董事"
郑晓广,男,53,600810,"董事长,董事"
王功尤,男,55,600815,"副董事长,董事"
俞勇,男,54,600814,"副董事长,董事"
魏岭,男,56,600812,董事
孙明涛,男,41,600811,"董事长,董事"
张电子,男,56,600810,董事
丁毅,男,54,600808,"董事长,董事"
谭忠豹,男,55,600809,"董事长,董事"
钱海帆,男,57,600808,董事
韩建书,男,56,600809,"副董事长,董事"
曾昭秦,男,49,600807,"董事长,董事"
王鹤,男,52,600806,"董事长,董事"
王连春,男,48,600805,"董事长,董事"
杨学平,男,53,600804,"董事长,董事"
王玉锁,男,54,600803,"董事长,董事"
洪海山,男,57,600802,"董事长,董事"
郭锴,男,44,600800,"董事长,董事"
王永文,男,55,600807,董事
张晓毅,男,54,600806,"副董事长,董事"
杨玉晴,男,53,600805,"副董事长,董事"
李锦昆,男,50,600804,董事
于建潮,男,50,600803,"副董事长,董事"
何友栋,男,55,600802,董事
高勇峰,男,45,600800,董事
徐永模,男,62,600801,"董事长,董事"
李叶青,男,54,600801,董事
胡敏,男,46,600798,"董事长,董事"
陈纯,男,63,600797,名誉董事长
高云跃,男,50,600796,"董事长,董事"
唐勇,男,44,600794,"董事长,董事"
易从,男,55,600793,"董事长,董事"
李育海,男,44,600791,"董事长,董事"
彭伟,男,50,600792,"董事长,董事"
姚成,男,48,600798,"副董事长,董事"
史烈,男,54,600797,"董事长,董事"
孙伟,男,47,600796,"副董事长,董事"
高福兴,男,56,600794,董事
王晓华,男,53,600793,"副董事长,董事"
袁海臻,男,52,600791,董事
李立,男,45,600792,董事
乔保平,男,63,600795,"董事长,董事"
冯树臣,男,54,600795,董事
葛梅荣,男,54,600790,"董事长,董事"
曲奎,男,52,600785,"董事长,董事"
刘卫国,男,55,600784,"董事长,董事"
王飚,男,50,600783,"董事长,董事"
朱文臣,男,52,600781,"董事长,董事"
王启瑞,男,53,600780,"董事长,董事"
虞伟强,男,44,600790,董事
邓军,女,62,600785,"副董事长,董事"
孙晖,男,49,600784,董事
刘伯哲,男,54,600783,董事
朱成功,男,57,600781,"副董事长,董事"
李明星,男,52,600780,董事
范祥福,男,61,600779,"董事长,董事"
夏文勇,男,46,600782,"董事长,董事"
何荣辉,男,42,600779,董事
管财堂,男,54,600782,"副董事长,董事"
聂如旋,男,59,600778,"董事长,董事"
刘珂,男,47,600777,"代董事长,董事"
勇军,男,51,600778,董事
徐联春,男,42,600777,董事
周忠国,男,51,600776,"董事长,董事"
徐国飞,男,56,600775,"董事长,执行董事"
朱贤麟,男,57,600773,"董事长,董事"
张宪华,男,64,600774,"董事长,董事"
张斌,男,45,600771,"董事长,董事"
郭端端,男,47,600776,"副董事长,董事"
陈宽义,男,56,600775,"副董事长,执行董事"
曾云,男,50,600773,董事
张晴,女,61,600774,"副董事长,董事"
杨红飞,男,50,600771,董事
范国平,男,56,600764,"董事长,董事"
王文韬,男,44,600759,"董事长,董事"
张纥,男,56,600764,董事
郭殿满,男,59,600760,"董事长,董事"
林守信,男,62,600758,"董事长,董事"
陈义国,男,54,600757,"董事长,董事"
王柏华,男,53,600756,"董事长,董事"
吕建明,男,53,600763,"董事长,董事"
张德进,男,55,600761,"董事长,董事"
许晓曦,男,49,600755,"董事长,董事"
纪瑞东,男,50,600760,董事
张德辉,男,54,600758,"副董事长,董事"
邱菊生,男,56,600757,董事
王静莲,女,57,600756,"副董事长,董事"
杨安国,男,52,600761,"副董事长,董事"
高少镛,男,46,600755,董事
孙光裕,男,74,600752,名誉董事长
李东涛,男,50,600752,"董事长,董事"
梁衍锋,男,53,600753,"董事长,董事"
童甫,男,36,600751,"董事长,董事"
卢小青,女,50,600750,"董事长,董事"
欧阳旭,男,50,600749,"董事长,董事"
梁军,男,57,600747,"董事长,董事"
俞敏亮,男,61,600754,"董事长,董事"
曾明,男,48,600748,"董事长,董事"
蒋华明,男,46,600753,董事
柯生灿,男,35,600751,"副董事长,董事"
邓跃华,男,60,600750,董事
高充彦,女,47,600749,"副董事长,董事"
刘俊余,男,57,600747,董事
郭丽娟,女,55,600754,"副董事长,董事"
唐钧,男,51,600748,董事
胡宗贵,男,47,600746,"董事长,董事"
张学政,男,43,600745,"董事长,董事"
杜凤超,男,56,600743,"董事长,董事"
尚书志,男,66,600739,"董事长,董事"
王星,男,44,600736,"董事长,董事"
张宏,男,57,600738,"董事长,董事"
范立明,男,50,600746,"副董事长,董事"
徐庆华,男,57,600745,董事
李然,男,45,600743,董事
葛郁,男,56,600739,董事
徐明,男,57,600736,"副董事长,董事"
洪一丹,女,39,600738,"副董事长,董事"
邹嘉华,男,60,600744,"董事长,董事"
夏令和,男,53,600737,"董事长,董事"
徐永胜,男,57,600744,董事
李风春,女,53,600737,"副董事长,董事"
张建华,男,65,600735,"董事长,董事"
景百孚,男,48,600734,"董事长,董事"
胡革伟,男,52,600733,"董事长,董事"
李勇军,男,45,600732,"董事长,董事"
刘卫东,男,51,600731,"董事长,董事"
马建斌,男,43,600730,"董事长,董事"
王虎勇,男,49,600735,"副董事长,董事"
王毅坤,男,46,600734,"副董事长,董事"
迟英利,女,53,600733,董事
陈孟钊,男,41,600732,董事
王晓光,男,62,600731,董事
印涛,男,41,600730,董事
何谦,男,51,600729,"董事长,董事"
刘伟,男,53,600728,"董事长,董事"
李勇,男,55,600729,董事
王立新,男,51,600728,董事
陈树常,男,55,600727,"董事长,董事"
梁永岑,男,50,600717,"董事长,董事"
周斌,男,51,600716,"董事长,董事"
张金增,男,43,600727,董事
马全胜,男,54,600717,"副董事长,董事"
王烈,男,54,600716,董事
脱利成,男,55,600720,"董事长,董事"
程国勋,男,55,600714,"董事长,董事"
刘积仁,男,63,600718,"董事长,董事"
邵阳,男,52,600719,"董事长,董事"
陶昀,男,64,600713,"董事长,董事"
刘继彬,男,54,600720,董事
徐勇,男,54,600714,"副董事长,董事"
王勇峰,男,48,600718,"副董事长,董事"
田鲁炜,男,50,600719,"副董事长,董事"
周建军,男,52,600713,"副董事长,董事"
黎军,男,49,600712,"董事长,董事"
李浩,男,28,600709,"董事长,董事"
陈忠国,男,51,600707,"董事长,董事"
陈东,男,46,600711,"董事长,董事"
覃耀杯,男,48,600712,董事
李武,男,57,600709,"副董事长,董事"
李淼,男,53,600707,董事
应海珍,女,50,600711,董事
沈宏泽,男,53,600708,"董事长,董事"
李耀杰,男,46,600706,"董事长,董事"
杨永清,男,52,600710,"董事长,董事"
邢秀燕,女,48,600708,董事
柳三洋,男,49,600706,董事
蔡济波,男,49,600710,董事
王挺革,男,57,600704,"董事长,董事"
林志强,男,44,600703,"董事长,董事"
李键,男,58,600700,"董事长,董事"
录大恩,男,58,600705,"董事长,董事"
刘力,男,48,600702,"董事长,董事"
张大成,男,64,600701,"董事长,董事"
陈继达,男,59,600704,"副董事长,董事"
林科闯,男,42,600703,"副董事长,董事"
杨西安,男,62,600700,"副董事长,董事"
赵宏伟,男,51,600705,董事
李强,男,52,600702,"副董事长,董事"
何显峰,女,47,600701,董事
王剑峰,男,48,600699,"董事长,董事"
范金洪,男,55,600699,"副董事长,董事"
黄毅,男,56,600698,"董事长,董事"
曹和平,男,62,600697,"董事长,董事"
牛钢,男,58,600694,"董事长,董事"
施文义,男,50,600693,"董事长,董事"
张忠,男,50,600692,"董事长,董事"
冯志武,男,53,600691,"董事长,董事"
梁海山,男,52,600690,"董事长,董事"
刘鹏展,男,52,600698,董事
于惠舫,女,55,600697,"副董事长,董事"
孟浩,男,55,600694,董事
朱红志,女,48,600693,"副董事长,董事"
朱刚,男,55,600692,董事
朱壮瑞,男,44,600691,董事
谭丽霞,女,48,600690,"副董事长,董事"
邹宁,男,49,600689,"董事长,董事"
刘杰,男,50,600689,董事
吴海君,男,55,600688,"董事长,执行董事"
徐建刚,男,50,600687,"董事长,董事"
邱志向,男,47,600686,"董事长,董事"
罗晓,男,52,600684,"董事长,董事"
田振清,男,53,600683,"董事长,董事"
杨怀珍,女,55,600682,"董事长,董事"
高金平,男,51,600688,"副董事长,执行董事"
周锋,男,41,600687,"副董事长,董事"
谢思瑜,男,53,600686,"副董事长,董事"
黄静,女,49,600684,董事
高一轩,男,37,600683,"副董事长,董事"
朱爱华,女,56,600682,董事
王东海,男,54,600681,"董事长,董事"
韩广德,男,56,600685,"董事长,执行董事"
韩啸,男,47,600681,董事
陈忠前,男,55,600685,"副董事长,执行董事"
梁斐,男,37,600678,"董事长,董事"
袁晨亮,男,63,600670,"董事长,董事"
蒋晓萌,男,54,600668,"董事长,董事"
徐千,男,56,600680,"董事长,董事"
张仁良,男,57,600676,"董事长,董事"
潘漫,男,34,600678,董事
全凯,男,55,600670,董事
虞建红,男,52,600668,董事
王治义,男,53,600680,"副董事长,董事"
敖刚,男,55,600677,"董事长,董事"
朱戟敏,男,55,600676,董事
俞向前,男,51,600665,"董事长,董事"
赵振元,男,63,600667,"董事长,董事"
左洪波,男,53,600666,"董事长,董事"
张镇平,男,57,600664,"董事长,董事"
李晋昭,男,56,600663,"董事长,董事"
崔维兵,男,52,600677,董事
李炳茂,男,50,600665,董事
孙鸿伟,男,52,600667,"副董事长,董事"
杨鑫宏,男,47,600666,董事
孟晓东,男,46,600664,董事
徐而进,男,50,600663,"副董事长,董事"
曹德旺,男,72,600660,"董事长,董事"
叶章毅,男,42,600662,"董事长,董事"
王岩,男,58,600658,"董事长,董事"
曹晖,男,47,600660,"副董事长,董事"
陈放,男,59,600662,董事
龚晓青,男,53,600658,"副董事长,董事"
许佳明,男,34,600656,"董事长,董事"
徐晓亮,男,45,600655,"董事长,董事"
涂国身,男,53,600654,"董事长,董事"
祁玉民,男,59,600653,"董事长,董事"
谢鹏,男,39,600652,"董事长,董事"
邵晓明,男,60,600650,"董事长,董事"
江华茂,男,44,600656,"副董事长,董事"
龚平,男,43,600655,"副董事长,董事"
王蕾,女,36,600654,"副董事长,董事"
池冶,男,55,600653,董事
吴烨,男,37,600652,"副董事长,董事"
朱虔,男,45,600650,董事
刘宏,男,56,600648,"董事长,董事"
汲广林,男,44,600649,"董事长,董事"
刘社梅,男,55,600647,"董事长,董事"
李德福,男,60,600645,"董事长,董事"
廖政权,男,54,600644,"董事长,董事"
王均金,男,50,600643,"董事长,董事"
俞勇,男,48,600648,董事
陈帅,男,44,600649,"副董事长,董事"
詹爱民,男,39,600647,董事
王勇,男,51,600645,"副董事长,董事"
李琦,女,45,600644,"副董事长,董事"
范永进,男,57,600643,"副董事长,董事"
朱旭东,男,54,600641,"董事长,董事"
须伟泉,男,57,600642,"董事长,董事"
王颖,女,52,600639,"代董事长,副董事长,董事"
程齐鸣,男,62,600638,"董事长,董事"
程光,男,60,600641,"副董事长,董事"
奚力强,男,54,600642,董事
汤文侃,男,45,600639,"副董事长,董事"
陆却非,男,62,600638,"副董事长,董事"
陈彦,女,41,600636,"董事长,董事"
杨国平,男,62,600635,"董事局主席,执行董事"
王晓强,男,38,600634,"董事长,董事"
王建军,女,57,600637,"董事长,董事"
蒋国兴,男,49,600633,"董事长,董事"
马新生,男,64,600631,"董事长,董事"
徐忠伟,男,56,600636,"副董事长,董事"
梁嘉玮,男,45,600635,执行董事
潘槿瑜,女,37,600634,董事
凌钢,男,62,600637,"副董事长,董事"
张雪南,男,51,600633,董事
贺涛,男,63,600631,"副董事长,董事"
王卫民,男,49,600630,"董事长,董事"
秦云,男,56,600629,"董事长,董事"
徐若海,男,56,600628,"董事长,董事"
苗华,男,58,600625,"董事长,董事"
薛继凤,女,51,600630,董事
李安,女,57,600629,"副董事长,董事"
徐家平,男,63,600628,"副董事长,董事"
范杰,男,55,600625,"副董事长,董事"
赵文斌,男,44,600624,"董事长,董事"
姚明华,男,57,600626,"董事长,董事"
陈爽,男,51,600622,"董事长,董事"
黄岱列,男,59,600618,"董事长,董事"
刘训峰,男,53,600623,"董事长,董事"
刘军,男,51,600617,"董事长,董事"
孔爱国,男,51,600624,董事
陆志军,男,48,600626,董事
钱明,男,55,600622,"副董事长,董事"
张伟民,男,50,600618,董事
王霞,女,55,600623,董事
凌人枫,男,49,600617,"副董事长,董事"
龚如杰,男,52,600616,"董事长,董事"
涂建敏,女,51,600615,"董事长,董事"
张朋起,男,50,600614,"董事长,董事"
张涛涛,男,38,600613,"董事长,董事"
石力华,男,62,600612,"董事长,董事"
杨帆,女,39,600616,董事
曹际东,男,46,600615,董事
孙潇桐,男,36,600614,董事
冯斌,男,46,600613,董事
杨奕,男,46,600612,"副董事长,董事"
杨国平,男,62,600611,"董事长,董事"
党悦栋,男,38,600610,"代董事长,董事"
刘鹏程,男,51,600609,"董事长,董事"
雷升逵,男,52,600608,"董事长,董事"
吕明方,男,61,600607,"董事长,董事"
张静,女,56,600611,"副董事长,董事"
李春蓉,女,35,600610,董事
刘宏,男,53,600609,董事
黎兴宏,男,42,600608,"副董事长,董事"
周杰,男,51,600607,董事
蒙科良,男,50,600603,"董事长,董事"
张玉良,男,62,600606,"董事长,董事"
刘建,男,56,600601,"董事长,董事"
黄克兴,男,55,600600,"董事长,执行董事"
黄金刚,男,53,600602,"董事长,董事"
李民,男,56,600599,"董事长,董事"
杨铁军,男,55,600603,"副董事长,董事"
陆建成,男,60,600606,"副董事长,董事"
侯郁波,男,49,600601,董事
樊伟,男,58,600600,执行董事
翁峻青,男,44,600602,董事
刘长友,男,56,600598,"董事长,董事"
黄叶璞,男,37,600599,董事
吴建华,男,53,600596,"董事长,董事"
张崇建,男,55,600597,"董事长,董事"
贺天元,男,55,600598,董事
吴严明,男,44,600596,董事
朱航明,男,48,600597,董事
王双宏,男,62,600593,"董事长,董事"
曾凡沛,男,51,600592,"董事长,董事"
黄代放,男,55,600590,"董事长,董事"
杨宝生,男,59,600589,"董事长,董事"
王文京,男,53,600588,"董事长,董事"
许尚峰,男,58,600587,"董事长,董事"
陈荣辉,男,53,600593,"副董事长,董事"
陈晋辉,男,51,600592,董事
李吉生,男,53,600590,"副董事长,董事"
林岳金,男,51,600589,董事
郭新平,男,55,600588,"副董事长,董事"
王克旭,男,61,600587,"副董事长,董事"
王刚,男,58,600586,"董事长,董事"
陈建成,男,59,600580,"董事长,董事"
耿养谋,男,56,600578,"董事长,董事"
李晓,男,45,600577,"董事长,董事"
庞欣元,男,39,600580,董事
张平,男,51,600578,"副董事长,董事"
